paper_ID,tabfig,model_type,year,response,resp_type_generalized,exp_num_var,explanatory,exp_isNA,exp_isTIME,exp_isSCALE,exp_isOTHER,exp_SOYPRED,exp_FUNGUS,exp_plantnutrition,exp_leaf_percK,exp_leaf_perc_N,exp_precipitation,exp_growingdegreedays,exp_functdiversity,exp_aspect,exp_intercept,exp_isSBA,exp_captured_SBA,exp_SBA_abundance,exp_isPRED,exp_isPREDTYPE,exp_pred_migration,exp_pred_withheld,exp_pred_richness,exp_pred_abundance,exp_predtype_lacewings,exp_predtype_spiders,exp_coccinellidae,exp_parasitoids,exp_isFIELD,exp_fieldID,exp_fieldperimeter,exp_fieldarea,exp_fieldwidth,exp_fieldtillage_notill,exp_isBORDERTYPE,exp_border,exp_landscape_complexity,exp_border_buckthorn,exp_isBORDERTYPE_crops,exp_bordertype_alfalfa,exp_bordertype_corn,exp_bordertype_canola,exp_bordertype_cereals,exp_bordertype_soybean,exp_bordertype_richness,exp_bordertype_generalizedcrops,exp_isBORDERTYPE_grass,exp_bordertype_grass,exp_bordertype_prairie,exp_bordertype_pasture,exp_isBORDERTYPE_forest,exp_bordertype_forestdistance,exp_bordertype_forestproportion,exp_bordertype_forestdiversity,value,value_type,value_isBEST,value_best_type,value_best_num_var,p_val,signif,delta_i,w_i,likelihood,value_R2_type,value_R2,confidence_interv,spatial_scale,notes,ParCorrDep
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,1,buckthorn presence^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,37.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,(buckthorn density x facing hedgerow)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,32.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,(buckthorn density x hedgerow within 4 km)^2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,22.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,perimeter to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,2,facing hedgerow to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid colonization,SBA regulation,3,(buckthorn density x facing hedgerow to area ratio)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,buckthorn presence,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,21.90,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,buckthorn density,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,23.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,field perimeter,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,22.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,22.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,23.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,22.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,buckthorn density x facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,23.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,buckthorn density x hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,23.10,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,field perimeter/field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,24.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,24.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,24.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,3,buckthorn density x hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,24.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,3,buckthorn density x facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,24.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs facing field,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,23.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,23.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,25.10,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,3,perimeter to area ratio + facing hedgerow to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,3,perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,3,facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,4,facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,1,buckthorn presence^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,21.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,(buckthorn density x facing hedgerow)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,25.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,(buckthorn density x hedgerow within 4 km)^2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,21.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,perimeter to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,2,facing hedgerow to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid colonization,SBA regulation,3,(buckthorn density x facing hedgerow to area ratio)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,1,buckthorn presence,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,1,buckthorn density,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,91.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,1,field perimeter,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,109.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,1,field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,118.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,1,facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,110.10,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,1,hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,113.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,buckthorn density x facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,103.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,buckthorn density x hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,107.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,field perimeter/field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,85.20,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,85.80,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,87.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,3,buckthorn density x hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,82.50,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,3,buckthorn density x facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,86.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs facing field,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,3,perimeter to area ratio + facing hedgerow to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,69.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,3,perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,66.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,3,facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,66.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,4,facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,1,,,,,,,,,,,,,,,,,50.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,1,buckthorn presence^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,(buckthorn density x facing hedgerow)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,(buckthorn density x hedgerow within 4 km)^2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,perimeter to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,78.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,2,facing hedgerow to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,76.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2005,aphid density,SBA regulation,3,(buckthorn density x facing hedgerow to area ratio)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,68.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,1,buckthorn presence,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,1,buckthorn density,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,7.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,1,field perimeter,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,23.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,1,field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,34.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,1,facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,24.00,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,1,hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,26.10,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,buckthorn density x facing hedgerow,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,15.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,buckthorn density x hedgerow within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,22.30,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,field perimeter/field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,2.50,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,1.30,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,5.40,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,3,buckthorn density x hedgerow within 4 km / field area,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,-1.40,AIC,yes,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,3,buckthorn density x facing hedgerow / field area,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,2.90,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs facing field,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,buckthorn presence + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,3,perimeter to area ratio + facing hedgerow to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,-8.70,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,3,perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,,1,,,,,,,,,,,,,,,,,-12.50,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,3,facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,-12.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,4,facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,1,,1,,,,,,,,,,,,,,,,,-23.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,1,buckthorn presence^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,(buckthorn density x facing hedgerow)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,(buckthorn density x hedgerow within 4 km)^2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,NA,AIC,NA,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,perimeter to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,-4.20,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,2,facing hedgerow to area ratio^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,-7.60,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
Bahlai2010,T3,multiple linear regression,2006,aphid density,SBA regulation,3,(buckthorn density x facing hedgerow to area ratio)^2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,-13.80,AIC,no,deltai-random,1,,,<2,,,NA,NA,,,,
