"","ID","paper_ID","tabfig","model_type","year","response","resp_type_generalized","explanatory","value","value_type","value_best_type","p_val","delta_i","w_i","likelihood","value_R2_type","value_R2","exp_num_var","exp_isNA","exp_isTIME","exp_isSCALE","exp_isOTHER","exp_SOYPRED","exp_FUNGUS","exp_plantnutrition","exp_leaf_percK","exp_leaf_perc_N","exp_precipitation","exp_growingdegreedays","exp_functdiversity","exp_aspect","exp_intercept","exp_isSBA","exp_captured_SBA","exp_SBA_abundance","exp_isPRED","exp_isPREDTYPE","exp_pred_migration","exp_pred_withheld","exp_pred_richness","exp_pred_abundance","exp_predtype_lacewings","exp_predtype_spiders","exp_coccinellidae","exp_parasitoids","exp_isFIELD","exp_fieldID","exp_fieldperimeter","exp_fieldarea","exp_fieldwidth","exp_fieldtillage_notill","exp_isBORDERTYPE","exp_border","exp_landscape_complexity","exp_border_buckthorn","exp_isBORDERTYPE_crops","exp_bordertype_alfalfa","exp_bordertype_corn","exp_bordertype_canola","exp_bordertype_cereals","exp_bordertype_soybean","exp_bordertype_richness","exp_bordertype_generalizedcrops","exp_isBORDERTYPE_grass","exp_bordertype_grass","exp_bordertype_prairie","exp_bordertype_pasture","exp_isBORDERTYPE_forest","exp_bordertype_forestdistance","exp_bordertype_forestproportion","exp_bordertype_forestdiversity","value_isBEST","value_best_num_var","signif"
"381","381","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean herbivory ","Soy herbivory","Forest proximity","-76.4","AIC","deltai","NA","2.10","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"382","382","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean herbivory ","Soy herbivory","Forest cover * forest proximity","-74.9","AIC","deltai","NA","3.60","NA","NA","NA","NA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
"383","383","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean herbivory ","Soy herbivory","Null","-53","AIC","deltai","NA","25.50","NA","NA","NA","NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"384","384","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean herbivory ","Soy herbivory","Forest cover","-52.6","AIC","deltai","NA","25.80","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"385","385","Gonzal2020","TS4","GLMMs","2015, 2016","Total number of pods per plant","Soy herbivory","Forest cover (1.5 km) + Forest proximity","2284","AIC","deltai","NA","0.00","NA","NA","NA","NA",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
"386","386","Gonzal2020","TS4","GLMMs","2015, 2016","Total number of pods per plant","Soy herbivory","Forest proximity","2284.5","AIC","deltai","NA","0.50","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
"387","387","Gonzal2020","TS4","GLMMs","2015, 2016","Total number of pods per plant","Soy herbivory","Forest cover","2285.4","AIC","deltai","NA","1.40","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
"388","388","Gonzal2020","TS4","GLMMs","2015, 2016","Total number of pods per plant","Soy herbivory","Null","2285.9","AIC","deltai","NA","1.90","NA","NA","NA","NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"389","389","Gonzal2020","TS4","GLMMs","2015, 2016","Total number of pods per plant","Soy herbivory","Forest cover * forest proximity","2286","AIC","deltai","NA","2.00","NA","NA","NA","NA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
"390","390","Gonzal2020","TS4","GLMMs","2015, 2016","Number of full pods per plant ","Soy herbivory","Forest cover (1.5 km) + Forest proximity","1760.6","AIC","deltai","NA","0.00","NA","NA","NA","NA",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
"391","391","Gonzal2020","TS4","GLMMs","2015, 2016","Number of full pods per plant ","Soy herbivory","Forest cover","1761.3","AIC","deltai","NA","0.70","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"392","392","Gonzal2020","TS4","GLMMs","2015, 2016","Number of full pods per plant ","Soy herbivory","Forest cover * forest proximity","1762.5","AIC","deltai","NA","1.90","NA","NA","NA","NA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
"393","393","Gonzal2020","TS4","GLMMs","2015, 2016","Number of full pods per plant ","Soy herbivory","Forest proximity","1766.2","AIC","deltai","NA","5.60","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"394","394","Gonzal2020","TS4","GLMMs","2015, 2016","Number of full pods per plant ","Soy herbivory","Null","1766.9","AIC","deltai","NA","6.30","NA","NA","NA","NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"395","395","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean yield (g per plant)","Soy herbivory","Forest cover (1.5 km) + Forest proximity","1514.6","AIC","deltai","NA","0.00","NA","NA","NA","NA",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
"396","396","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean yield (g per plant)","Soy herbivory","Forest proximity","1515.2","AIC","deltai","NA","0.60","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
"397","397","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean yield (g per plant)","Soy herbivory","Forest cover * forest proximity","1516.2","AIC","deltai","NA","1.60","NA","NA","NA","NA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
"398","398","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean yield (g per plant)","Soy herbivory","Forest cover","1540.3","AIC","deltai","NA","25.70","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"399","399","Gonzal2020","TS4","GLMMs","2015, 2016","Soybean yield (g per plant)","Soy herbivory","Null","1540.8","AIC","deltai","NA","26.30","NA","NA","NA","NA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"400","400","Noma2010","T2","multiple linear regression","2005","SBA abundance","SBA abundance","%leaf K","-38.78","AIC","likelihood","NA","<2","NA","0.38","R^2_adj","0.21",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"401","401","Noma2010","T2","multiple linear regression","2005","SBA abundance","SBA abundance","%corn and %soybean","-38.2","AIC","likelihood","NA","<2","NA","0.17","R^2_adj","0.15",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
"402","402","Noma2010","T2","multiple linear regression","2005","SBA abundance","SBA abundance","(%leaf K) - (%noncrop)","-38.08","AIC","likelihood","NA","<2","NA","0.16","R^2_adj","0.22",2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0
"403","403","Noma2010","T2","multiple linear regression","2005","SBA abundance","SBA abundance","(%leaf K) + (%leaf N)","-37.16","AIC","likelihood","NA","<2","NA","0.15","R^2_adj","0.22",2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"404","404","Noma2010","T2","multiple linear regression","2006","SBA abundance","SBA abundance","(habitat diversity) + (%leaf N)","-10.72","AIC","likelihood","NA","<2","NA","0.43","R^2_adj","0.2",2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"405","405","Noma2010","T2","multiple linear regression","2006","SBA abundance","SBA abundance","habitat diversity ","-9.56","AIC","likelihood","NA","<2","NA","0.38","R^2_adj","0.14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"406","406","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","(Average AIC from 50 random models)","27.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"407","407","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn presence","28.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"408","408","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn density","28.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"409","409","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","field perimeter","29","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"410","410","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","field area","28.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"411","411","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","facing hedgerow","28.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"412","412","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","hedgerow within 4 km","27","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"413","413","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn density x facing hedgerow","27.5","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"414","414","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn density x hedgerow within 4 km","28.8","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"415","415","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","field perimeter/field area","28.8","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"416","416","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","facing hedgerow / field area","28.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"417","417","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","hedgerow within 4 km / field area","29","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"418","418","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn density x hedgerow within 4 km / field area","28.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"419","419","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn density x facing hedgerow / field area","28.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"420","420","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn presence + estimated number of buckthorn shrubs facing field","26.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"421","421","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn presence + estimated number of buckthorn shrubs within 4 km","29.5","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"422","422","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","estimated number of buckthorn shrubs facing field + estimated number of buckthorn shrubs within 4 km","27.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"423","423","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","perimeter to area ratio + facing hedgerow to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"424","424","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","perimeter to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"425","425","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","facing hegerow to area ratio + estimated number of buckthorn shrubs facing field to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"426","426","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","facing hedgerow x field area + estimated number of buckthorn shrubs facing field to area ratio + perimeter to area ratio","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"427","427","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","buckthorn presence^2","28.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"428","428","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","(buckthorn density x facing hedgerow)^2","28.6","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"429","429","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","(buckthorn density x hedgerow within 4 km)^2","28.1","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"430","430","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","perimeter to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"431","431","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","facing hedgerow to area ratio^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"432","432","Bahlai2010","T3","multiple linear regression","2005","aphid population","SBA abundance","(buckthorn density x facing hedgerow to area ratio)^2","NA","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"433","433","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn presence","18","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"434","434","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn density","19","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"435","435","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","field perimeter","19","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"436","436","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","field area","18.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"437","437","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","facing hedgerow","19","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"438","438","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","hedgerow within 4 km","18.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"439","439","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn density x facing hedgerow","19","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"440","440","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn density x hedgerow within 4 km","19","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"441","441","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","field perimeter/field area","19","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"442","442","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","facing hedgerow / field area","19","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"443","443","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","hedgerow within 4 km / field area","18.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"444","444","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn density x hedgerow within 4 km / field area","18.8","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"445","445","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn density x facing hedgerow / field area","18.7","AIC","deltai-random","NA","<2","NA","NA","NA","NA",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"446","446","Bahlai2010","T3","multiple linear regression","2006","aphid population","SBA abundance","buckthorn presence + estimated number of buckthorn shrubs facing field","19.9","AIC","deltai-random","NA","<2","NA","NA","NA","NA",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
